<http://www.example.org/event/payment/payment_id=/259>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/262>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/263>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/265>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/266>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/267>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/270>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/273>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/278>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/279>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/280>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/281>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/282>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/284>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/287>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/288>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/291>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/292>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/294>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/299>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/300>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/302>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/303>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/304>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/310>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/311>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/312>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/313>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/316>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/322>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/326>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/330>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/331>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/332>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/333>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/334>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/336>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/337>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/338>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/339>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/340>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/341>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/345>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/346>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/347>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/348>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/354>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/355>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/357>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/358>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/359>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/360>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/361>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/364>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/365>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/366>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/368>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/369>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/370>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/371>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/372>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/375>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/376>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/378>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/380>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/381>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/383>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/384>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/385>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/386>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/387>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/389>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/390>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/391>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/393>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/394>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/397>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/398>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/399>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/402>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/405>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/407>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/409>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/414>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/415>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/416>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/418>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/419>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/421>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/423>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/424>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/425>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/427>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/431>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/441>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/442>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/444>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/445>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/446>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/448>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/451>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/453>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/454>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/457>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/459>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/461>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/463>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/464>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/466>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/468>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/469>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/470>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/474>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/479>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/481>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/482>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/484>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/492>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/493>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/496>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/497>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/501>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/502>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/504>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/506>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/507>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/509>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/511>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/512>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/520>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/522>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/523>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/524>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/532>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/533>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/534>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/535>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/537>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/541>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/543>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/544>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/546>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/548>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/549>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/551>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/553>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/554>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/556>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/560>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/562>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/567>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/568>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/570>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/571>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/572>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/573>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/577>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/578>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/579>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/580>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/582>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/584>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/585>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/586>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/587>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/589>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/590>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/591>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/594>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/595>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/596>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/597>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/598>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/599>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/600>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/601>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/602>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/604>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/605>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/606>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/607>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/608>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/612>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/613>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/615>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/616>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/621>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/622>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/633>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/634>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/636>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/640>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/642>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/643>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/644>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/645>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/648>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/651>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/652>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/654>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/656>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/658>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/659>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/662>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/663>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/664>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/665>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/667>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/668>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/672>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/676>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/678>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/679>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/680>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/681>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/682>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/683>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/684>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/685>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/687>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/689>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/692>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/693>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/694>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/695>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/696>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/698>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/699>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/700>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/701>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/702>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/705>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/706>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/707>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/708>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/710>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/711>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/716>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/717>, "literal"^^xsd:string, 
<http://www.example.org/event/payment/payment_id=/718>, "literal"^^xsd:string, 
